labels,multilabels,ru_names,us_names
H04,['H04'],4030:9a92dd1959bde7d0:85ce80838a9d,4040:6a1d05c6f8a9e658:d15d44f2c9a0
B32,['B32'],4030:9a92dd1959bde7d0:896a2703da51,4040:6a1d05c6f8a9e658:d162b759fed3
B65,['B65'],4030:9a92dd1959bde7d0:1b5a2a6a9790,4040:6a1d05c6f8a9e658:d16cc32d049b
F01,['F01'],4030:9a92dd1959bde7d0:d92fa130471,4040:6a1d05c6f8a9e658:d176f7d5b565
C07,['C07'],4030:9a92dd1959bde7d0:b412e7be0ae9,4040:6a1d05c6f8a9e658:d181d317781a
E21,['E21'],4030:9a92dd1959bde7d0:4b0590f0cc41,4040:6a1d05c6f8a9e658:d1979194e451
F02,['F02'],4030:9a92dd1959bde7d0:16d4762b7ed,4040:6a1d05c6f8a9e658:d19d5ce836d2
A61,['A61'],4030:9a92dd1959bde7d0:b88dc602553a,4040:6a1d05c6f8a9e658:d19db2d85df4
B01,['B01'],4030:9a92dd1959bde7d0:fe3ac4a36750,4040:6a1d05c6f8a9e658:d19f217e00e0
H04,['H04'],4030:9a92dd1959bde7d0:7a4c2c6391cf,4040:6a1d05c6f8a9e658:d1a9f0b039cf
H04,['H04'],4030:9a92dd1959bde7d0:eb31636aa965,4040:6a1d05c6f8a9e658:d1ab541e2d84
B22,['B22'],4030:9a92dd1959bde7d0:b851427e4ab0,4040:6a1d05c6f8a9e658:d1ad908d0bc1
C10,['C10'],4030:9a92dd1959bde7d0:d530280a226b,4040:6a1d05c6f8a9e658:d1afd7360053
F23,['F23'],4030:9a92dd1959bde7d0:d46d44a0583b,4040:6a1d05c6f8a9e658:d1b7e396b225
G06,['G06'],4030:9a92dd1959bde7d0:2c17327eaa6c,4040:6a1d05c6f8a9e658:d1ba90366d47
H03,['H03'],4030:9a92dd1959bde7d0:43cb243d815a,4040:6a1d05c6f8a9e658:d1c073cf3021
H01,['H01'],4030:9a92dd1959bde7d0:a2cc34d528d8,4040:6a1d05c6f8a9e658:d1c912920662
G02,['G02'],4030:9a92dd1959bde7d0:448085e492af,4040:6a1d05c6f8a9e658:d1cc75651795
A61,['A61'],4030:9a92dd1959bde7d0:33e562a2f5b1,4040:6a1d05c6f8a9e658:d1d2c9128832
A61,['A61'],4030:9a92dd1959bde7d0:50a16b9c48b4,4040:6a1d05c6f8a9e658:d1d5428e87dc
D03,['D03'],4030:9a92dd1959bde7d0:80ea5063eed9,4040:6a1d05c6f8a9e658:d1e2a5016db1
E21,"['F03', 'F04', 'E21']",4030:9a92dd1959bde7d0:5f0fda2241c8,4040:6a1d05c6f8a9e658:d2210b6347e1
H04,['H04'],4030:9a92dd1959bde7d0:6fe4d065b023,4040:6a1d05c6f8a9e658:d22bc44c38c3
F16,['F16'],4030:9a92dd1959bde7d0:fbafad914f37,4040:6a1d05c6f8a9e658:d22fc13c650
A01,['A01'],4030:9a92dd1959bde7d0:344d55184596,4040:6a1d05c6f8a9e658:d2354f2bdb6e
G01,['G01'],4030:9a92dd1959bde7d0:b57184ffd4b4,4040:6a1d05c6f8a9e658:d2367953bf48
B41,['B41'],4030:9a92dd1959bde7d0:71ef048993cf,4040:6a1d05c6f8a9e658:d23bef30c2a6
D21,['D21'],4030:9a92dd1959bde7d0:d7d60a24315,4040:6a1d05c6f8a9e658:d23fc7c4fd65
F02,['F02'],4030:9a92dd1959bde7d0:b83cec17bbfe,4040:6a1d05c6f8a9e658:d24f491d1956
E21,['E21'],4030:9a92dd1959bde7d0:37d5519a5758,4040:6a1d05c6f8a9e658:d251195a01d0
F16,['F16'],4030:9a92dd1959bde7d0:3521b15b4ffc,4040:6a1d05c6f8a9e658:d2526c78fc96
H04,['H04'],4030:9a92dd1959bde7d0:ba6a6f1fdf17,4040:6a1d05c6f8a9e658:d259abbfa431
B63,['B63'],4030:9a92dd1959bde7d0:9673b34e01f2,4040:6a1d05c6f8a9e658:d25d8338878f
G06,['G06'],4030:9a92dd1959bde7d0:c49a47fcec2e,4040:6a1d05c6f8a9e658:d2645a423a62
A61,['A61'],4030:9a92dd1959bde7d0:48ffac22fad4,4040:6a1d05c6f8a9e658:d265176ad0af
H01,"['H01', 'G05']",4030:9a92dd1959bde7d0:ca8347808788,4040:6a1d05c6f8a9e658:d266814d981f
G05,['G05'],4030:9a92dd1959bde7d0:3c605689455f,4040:6a1d05c6f8a9e658:d26a51b0b116
C11,['C11'],4030:9a92dd1959bde7d0:74462019a3cb,4040:6a1d05c6f8a9e658:d27c6ee372e5
G01,['G01'],4030:9a92dd1959bde7d0:f0485e0a6bd8,4040:6a1d05c6f8a9e658:d284e880dac
E04,['E04'],4030:9a92dd1959bde7d0:3a35e94cd0c1,4040:6a1d05c6f8a9e658:d291a1120800
G01,['G01'],4030:9a92dd1959bde7d0:228f66c6d85c,4040:6a1d05c6f8a9e658:d2966b8d220c
B64,['B64'],4030:9a92dd1959bde7d0:9293a443f131,4040:6a1d05c6f8a9e658:d29715a8746
G01,['G01'],4030:9a92dd1959bde7d0:fa66fb1b158c,4040:6a1d05c6f8a9e658:d2a538164232
H02,['H02'],4030:9a92dd1959bde7d0:3ccc319b5edc,4040:6a1d05c6f8a9e658:d2c06685ec36
G06,['G06'],4030:9a92dd1959bde7d0:3892e6bf0c9f,4040:6a1d05c6f8a9e658:d2c771a1fd2e
C08,['C08'],4030:9a92dd1959bde7d0:f1dd1849ca2a,4040:6a1d05c6f8a9e658:d2cbe4af0913
E21,['E21'],4030:9a92dd1959bde7d0:374904a8cf5e,4040:6a1d05c6f8a9e658:d2d5f5b19e09
H04,['H04'],4030:9a92dd1959bde7d0:d694a9a92e07,4040:6a1d05c6f8a9e658:d2e2cdada34e
G06,['G06'],4030:9a92dd1959bde7d0:62403ce9dded,4040:6a1d05c6f8a9e658:d2eb9241f05b
H04,['H04'],4030:9a92dd1959bde7d0:9e82430e5f64,4040:6a1d05c6f8a9e658:d2ebe4572545
G06,['G06'],4030:9a92dd1959bde7d0:5904a94a85b5,4040:6a1d05c6f8a9e658:d2fbf500a1b7
B60,"['H05', 'B60']",4030:9a92dd1959bde7d0:9eaaea783373,4040:6a1d05c6f8a9e658:d2fc0ad2c0cb
B02,['B02'],4030:9a92dd1959bde7d0:8078ff7ea283,4040:6a1d05c6f8a9e658:d2fe92afe2f3
B29,['B29'],4030:9a92dd1959bde7d0:17a0e2859b58,4040:6a1d05c6f8a9e658:d3053d552804
A61,['A61'],4030:9a92dd1959bde7d0:661996575f1c,4040:6a1d05c6f8a9e658:d30800956f91
F02,['F02'],4030:9a92dd1959bde7d0:32a9839caa5e,4040:6a1d05c6f8a9e658:d3168f196a16
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:d0eea694e8b3,4040:6a1d05c6f8a9e658:d318596c4e92
H04,['H04'],4030:9a92dd1959bde7d0:de9ba13f6196,4040:6a1d05c6f8a9e658:d32253fda071
H04,['H04'],4030:9a92dd1959bde7d0:ba2cf94e8345,4040:6a1d05c6f8a9e658:d328ad77af09
H04,['H04'],4030:9a92dd1959bde7d0:93ca6129e389,4040:6a1d05c6f8a9e658:d32e2c514d7f
B01,['B01'],4030:9a92dd1959bde7d0:c87a0d75ab4a,4040:6a1d05c6f8a9e658:d3333abe1d71
G01,['G01'],4030:9a92dd1959bde7d0:d74c674e5642,4040:6a1d05c6f8a9e658:d33c30163d42
C01,['C01'],4030:9a92dd1959bde7d0:a37a02c152f8,4040:6a1d05c6f8a9e658:d33c34f92ed8
A61,['A61'],4030:9a92dd1959bde7d0:be8f3622291c,4040:6a1d05c6f8a9e658:d33caca0f9da
H04,['H04'],4030:9a92dd1959bde7d0:922cde913e9e,4040:6a1d05c6f8a9e658:d34993bb9ef9
G06,['G06'],4030:9a92dd1959bde7d0:e160f604ac8a,4040:6a1d05c6f8a9e658:d358fe4085c6
B65,['B65'],4030:9a92dd1959bde7d0:2218a98318b7,4040:6a1d05c6f8a9e658:d36b4caf2330
C03,['C03'],4030:9a92dd1959bde7d0:cc1c194c6737,4040:6a1d05c6f8a9e658:d36c5984a229
A61,['A61'],4030:9a92dd1959bde7d0:52cdc8bf1e42,4040:6a1d05c6f8a9e658:d37b183dc4c4
H04,['H04'],4030:9a92dd1959bde7d0:b9d73a421a08,4040:6a1d05c6f8a9e658:d37f3dd78ebf
G06,['G06'],4030:9a92dd1959bde7d0:2b8cf037de96,4040:6a1d05c6f8a9e658:d38e7291f18b
G06,['G06'],4030:9a92dd1959bde7d0:ce49e4ca6785,4040:6a1d05c6f8a9e658:d3912a385304
H04,['H04'],4030:9a92dd1959bde7d0:38762888b972,4040:6a1d05c6f8a9e658:d39b79da0e4a
C04,['C04'],4030:9a92dd1959bde7d0:870d72cc886d,4040:6a1d05c6f8a9e658:d39cba9307fb
A61,['A61'],4030:9a92dd1959bde7d0:f9b3a52e643e,4040:6a1d05c6f8a9e658:d39f8c95521b
B65,['B65'],4030:9a92dd1959bde7d0:5516320cb2e3,4040:6a1d05c6f8a9e658:d3ad3bde1831
F02,['F02'],4030:9a92dd1959bde7d0:c7a512839042,4040:6a1d05c6f8a9e658:d3b38e02c641
F01,['F01'],4030:9a92dd1959bde7d0:13a77e9d82a5,4040:6a1d05c6f8a9e658:d3b545f1fed5
C09,['C09'],4030:9a92dd1959bde7d0:95bfc5f3772b,4040:6a1d05c6f8a9e658:d3ba90c6c44a
A47,['A47'],4030:9a92dd1959bde7d0:5ade8c073314,4040:6a1d05c6f8a9e658:d3bae9b3e7e3
E21,['E21'],4030:9a92dd1959bde7d0:3db321a5bf99,4040:6a1d05c6f8a9e658:d3c7a384c48
F16,['F16'],4030:9a92dd1959bde7d0:32a1350617fa,4040:6a1d05c6f8a9e658:d3cc9bab39d6
H01,['H01'],4030:9a92dd1959bde7d0:c29a39d9bd32,4040:6a1d05c6f8a9e658:d3d324cecbb6
F25,['F25'],4030:9a92dd1959bde7d0:e5d9f1806aff,4040:6a1d05c6f8a9e658:d3dd2bbedb55
G06,['G06'],4030:9a92dd1959bde7d0:3913e7e6a74a,4040:6a1d05c6f8a9e658:d3e98319a216
B60,['B60'],4030:9a92dd1959bde7d0:9fc4e25973ad,4040:6a1d05c6f8a9e658:d3f404099825
C10,['C10'],4030:9a92dd1959bde7d0:4d40fc003131,4040:6a1d05c6f8a9e658:d3f54dcf217a
G02,['G02'],4030:9a92dd1959bde7d0:ae38c34e422a,4040:6a1d05c6f8a9e658:d400626957a0
B01,['B01'],4030:9a92dd1959bde7d0:690eb9e507f6,4040:6a1d05c6f8a9e658:d4099df47072
C08,['C08'],4030:9a92dd1959bde7d0:a8299a2a61fe,4040:6a1d05c6f8a9e658:d40e574c3251
H02,['H02'],4030:9a92dd1959bde7d0:c1c71c09fe3d,4040:6a1d05c6f8a9e658:d423b10d3c6f
G06,['G06'],4030:9a92dd1959bde7d0:16f482726f21,4040:6a1d05c6f8a9e658:d4269e23504c
A61,['A61'],4030:9a92dd1959bde7d0:6d3ed56a477c,4040:6a1d05c6f8a9e658:d42d6ed7b762
F16,['F16'],4030:9a92dd1959bde7d0:fb3a37e875cd,4040:6a1d05c6f8a9e658:d431db2cb905
G01,['G01'],4030:9a92dd1959bde7d0:4f7abd7c24c5,4040:6a1d05c6f8a9e658:d432ac5879c4
B41,['B41'],4030:9a92dd1959bde7d0:ca1c24313a87,4040:6a1d05c6f8a9e658:d4358e4105fd
G06,['G06'],4030:9a92dd1959bde7d0:cefe47345159,4040:6a1d05c6f8a9e658:d43caada7fa2
H04,['H04'],4030:9a92dd1959bde7d0:a821f37b2274,4040:6a1d05c6f8a9e658:d43e7a58ab12
B28,['B28'],4030:9a92dd1959bde7d0:d0264031594d,4040:6a1d05c6f8a9e658:d4592bf1596f
B28,['B28'],4030:9a92dd1959bde7d0:a2f5f21e7727,4040:6a1d05c6f8a9e658:d459f90fb553
G06,['G06'],4030:9a92dd1959bde7d0:8610bc49d495,4040:6a1d05c6f8a9e658:d45b2f4bf878
A61,['A61'],4030:9a92dd1959bde7d0:9ca39003e468,4040:6a1d05c6f8a9e658:d46c65a0c185
G06,['G06'],4030:9a92dd1959bde7d0:45e46e61f9a4,4040:6a1d05c6f8a9e658:d472480442a1
A61,['A61'],4030:9a92dd1959bde7d0:ed64fd90db1b,4040:6a1d05c6f8a9e658:d4827f788c4e
G01,['G01'],4030:9a92dd1959bde7d0:15251560004b,4040:6a1d05c6f8a9e658:d486f13368c6
H04,['H04'],4030:9a92dd1959bde7d0:ddbe0a2fc92b,4040:6a1d05c6f8a9e658:d488c2d878c5
B24,['B24'],4030:9a92dd1959bde7d0:1dc2dda2f199,4040:6a1d05c6f8a9e658:d4aeaf38de87
B22,['B22'],4030:9a92dd1959bde7d0:a551c9769c02,4040:6a1d05c6f8a9e658:d4c073d772ae
E21,"['C04', 'E21']",4030:9a92dd1959bde7d0:1c944ba54660,4040:6a1d05c6f8a9e658:d4c3e139053e
F02,['F02'],4030:9a92dd1959bde7d0:c5fb23ec7408,4040:6a1d05c6f8a9e658:d4c4b71dc094
A23,['A23'],4030:9a92dd1959bde7d0:b21907128d83,4040:6a1d05c6f8a9e658:d4ca5299cdf7
C12,['C12'],4030:9a92dd1959bde7d0:7c076c5dcda7,4040:6a1d05c6f8a9e658:d4d228599e9b
G01,['G01'],4030:9a92dd1959bde7d0:17ca76d49223,4040:6a1d05c6f8a9e658:d4d441897b2e
C07,"['B01', 'C07']",4030:9a92dd1959bde7d0:c3177707a0bf,4040:6a1d05c6f8a9e658:d4df7d94586
H04,['H04'],4030:9a92dd1959bde7d0:ef74445ef0a4,4040:6a1d05c6f8a9e658:d4e1091ed9c8
E04,['E04'],4030:9a92dd1959bde7d0:b0f2fd650d0f,4040:6a1d05c6f8a9e658:d4e61ad7f082
A61,['A61'],4030:9a92dd1959bde7d0:9847c5c26414,4040:6a1d05c6f8a9e658:d4e8b1310dd8
H04,['H04'],4030:9a92dd1959bde7d0:d02f5b15458b,4040:6a1d05c6f8a9e658:d4f05cba3bc3
G06,['G06'],4030:9a92dd1959bde7d0:c222701efcd2,4040:6a1d05c6f8a9e658:d4f3c36de3d8
E21,['E21'],4030:9a92dd1959bde7d0:7ff114a43574,4040:6a1d05c6f8a9e658:d4f4e5b15f4d
H02,['H02'],4030:9a92dd1959bde7d0:9f57349a0bb5,4040:6a1d05c6f8a9e658:d4fcf3b26603
E21,['E21'],4030:9a92dd1959bde7d0:753e3c62373a,4040:6a1d05c6f8a9e658:d50302da0095
A22,['A22'],4030:9a92dd1959bde7d0:f6898099ea3b,4040:6a1d05c6f8a9e658:d509c4551608
B22,['B22'],4030:9a92dd1959bde7d0:11e055fccaaa,4040:6a1d05c6f8a9e658:d50a1e1e3d53
C08,['C08'],4030:9a92dd1959bde7d0:f4cf48cb85a1,4040:6a1d05c6f8a9e658:d5184c46d96e
A61,['A61'],4030:9a92dd1959bde7d0:61de4b83626e,4040:6a1d05c6f8a9e658:d51c8c37287d
H04,['H04'],4030:9a92dd1959bde7d0:facc6f925567,4040:6a1d05c6f8a9e658:d51d186e0e24
H04,['H04'],4030:9a92dd1959bde7d0:fa9867d46d66,4040:6a1d05c6f8a9e658:d51d2d754bb2
C08,['C08'],4030:9a92dd1959bde7d0:95b2e66c4cb8,4040:6a1d05c6f8a9e658:d51e146ea4fa
C22,['C22'],4030:9a92dd1959bde7d0:bd865a6d4296,4040:6a1d05c6f8a9e658:d52c46cf095d
H04,['H04'],4030:9a92dd1959bde7d0:84a5ffb2c8c9,4040:6a1d05c6f8a9e658:d537edef1315
C10,['C10'],4030:9a92dd1959bde7d0:6bccd4946c90,4040:6a1d05c6f8a9e658:d545c7f6b4c5
A01,['A01'],4030:9a92dd1959bde7d0:9d4f489100ea,4040:6a1d05c6f8a9e658:d5488bf75b3
C07,['C07'],4030:9a92dd1959bde7d0:f0e6d8aea3c6,4040:6a1d05c6f8a9e658:d56ce1e5f2fb
C25,['C25'],4030:9a92dd1959bde7d0:de1127826e41,4040:6a1d05c6f8a9e658:d56fedbf6b0
A61,['A61'],4030:9a92dd1959bde7d0:17666dcb0b4b,4040:6a1d05c6f8a9e658:d5769446fbd3
H04,['H04'],4030:9a92dd1959bde7d0:8a7b487bdd46,4040:6a1d05c6f8a9e658:d57ffbad79d
D21,['D21'],4030:9a92dd1959bde7d0:6ca9141239e,4040:6a1d05c6f8a9e658:d58185c7e635
C10,['C10'],4030:9a92dd1959bde7d0:a91ef807ceb8,4040:6a1d05c6f8a9e658:d5818aa98c73
H04,['H04'],4030:9a92dd1959bde7d0:f0c5bfbf0b35,4040:6a1d05c6f8a9e658:d589ddd8f3b0
H04,['H04'],4030:9a92dd1959bde7d0:2f7a117804f3,4040:6a1d05c6f8a9e658:d59119c862b
H04,['H04'],4030:9a92dd1959bde7d0:952d221fc6c9,4040:6a1d05c6f8a9e658:d59662b195b3
C07,['C07'],4030:9a92dd1959bde7d0:eec68400c6ab,4040:6a1d05c6f8a9e658:d5a50641853f
C09,['C09'],4030:9a92dd1959bde7d0:6f58e240d142,4040:6a1d05c6f8a9e658:d5a690165e3a
A01,['A01'],4030:9a92dd1959bde7d0:a791321648e0,4040:6a1d05c6f8a9e658:d5a7c208d2
A01,['A01'],4030:9a92dd1959bde7d0:615856d85f85,4040:6a1d05c6f8a9e658:d5b4f5576ea6
C22,['C22'],4030:9a92dd1959bde7d0:adf2c2eac4e1,4040:6a1d05c6f8a9e658:d5b82159a1b1
B32,['B32'],4030:9a92dd1959bde7d0:a80f7b87f666,4040:6a1d05c6f8a9e658:d5bc3a565ee8
G01,['G01'],4030:9a92dd1959bde7d0:28b6004975ff,4040:6a1d05c6f8a9e658:d5dc0167983e
H04,['H04'],4030:9a92dd1959bde7d0:5676a8724756,4040:6a1d05c6f8a9e658:d5ded1e57c07
C01,['C01'],4030:9a92dd1959bde7d0:21d36180d167,4040:6a1d05c6f8a9e658:d5dfa4ca5bfe
H01,['H01'],4030:9a92dd1959bde7d0:30d327542d2d,4040:6a1d05c6f8a9e658:d5e4027d67b9
A61,['A61'],4030:9a92dd1959bde7d0:1bc3016eddc0,4040:6a1d05c6f8a9e658:d5e7dc4ca15
C01,['C01'],4030:9a92dd1959bde7d0:9b32925f4f69,4040:6a1d05c6f8a9e658:d604a477a376
B32,['B32'],4030:9a92dd1959bde7d0:88d7bf9c6b09,4040:6a1d05c6f8a9e658:d608700a8b57
A61,['A61'],4030:9a92dd1959bde7d0:ca862c8fd6f7,4040:6a1d05c6f8a9e658:d6158326e375
B64,['B64'],4030:9a92dd1959bde7d0:3ce0f2c94d,4040:6a1d05c6f8a9e658:d615c22b2295
A61,['A61'],4030:9a92dd1959bde7d0:8d9080edf84e,4040:6a1d05c6f8a9e658:d617fa2dfebc
E21,['E21'],4030:9a92dd1959bde7d0:7f4a418e98ff,4040:6a1d05c6f8a9e658:d6192e7566f0
B23,['B23'],4030:9a92dd1959bde7d0:ca52e09d4bdd,4040:6a1d05c6f8a9e658:d621fb0f8d3d
B26,['B26'],4030:9a92dd1959bde7d0:c58d2b09f51b,4040:6a1d05c6f8a9e658:d6323f59cf48
B67,['B67'],4030:9a92dd1959bde7d0:83403ca8361c,4040:6a1d05c6f8a9e658:d64157214216
C08,"['B32', 'C08']",4030:9a92dd1959bde7d0:23ae88d2ea5a,4040:6a1d05c6f8a9e658:d65e38c6d563
B65,['B65'],4030:9a92dd1959bde7d0:88117826d29a,4040:6a1d05c6f8a9e658:d65ed4b09bf7
C08,['C08'],4030:9a92dd1959bde7d0:c80dc79d3b3a,4040:6a1d05c6f8a9e658:d67f0e4c57fd
A61,['A61'],4030:9a92dd1959bde7d0:e4f9bf0160e6,4040:6a1d05c6f8a9e658:d6886bd44ba2
H01,['H01'],4030:9a92dd1959bde7d0:a0123d9c228f,4040:6a1d05c6f8a9e658:d68a87ed14a7
G01,['G01'],4030:9a92dd1959bde7d0:8910b0fd1cdb,4040:6a1d05c6f8a9e658:d6908b61551e
A61,['A61'],4030:9a92dd1959bde7d0:ff57d94fd56b,4040:6a1d05c6f8a9e658:d693530c3b1a
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:58a36329e11c,4040:6a1d05c6f8a9e658:d69797caca4d
E04,['E04'],4030:9a92dd1959bde7d0:880e412ee38a,4040:6a1d05c6f8a9e658:d69fbbbed201
G06,['G06'],4030:9a92dd1959bde7d0:276e0f17742e,4040:6a1d05c6f8a9e658:d6a09e0bb5dc
B65,['B65'],4030:9a92dd1959bde7d0:4424c8fefa46,4040:6a1d05c6f8a9e658:d6add5f9d3dc
D04,['D04'],4030:9a92dd1959bde7d0:8662f01e2f76,4040:6a1d05c6f8a9e658:d6b26e56ac41
G06,['G06'],4030:9a92dd1959bde7d0:38e71bfdc9,4040:6a1d05c6f8a9e658:d6ca5243c156
F16,['F16'],4030:9a92dd1959bde7d0:8b025355bf0a,4040:6a1d05c6f8a9e658:d6cceb3601fc
A61,['A61'],4030:9a92dd1959bde7d0:a6b351adc4b0,4040:6a1d05c6f8a9e658:d6d2bd9362b1
G01,['G01'],4030:9a92dd1959bde7d0:eeabb6fc5569,4040:6a1d05c6f8a9e658:d6d872bb53ef
G01,['G01'],4030:9a92dd1959bde7d0:edfba8a6c4b7,4040:6a1d05c6f8a9e658:d6da3393b005
G01,['G01'],4030:9a92dd1959bde7d0:d406ab947680,4040:6a1d05c6f8a9e658:d6dd65c5c63c
B01,"['B01', 'A62', 'C11']",4030:9a92dd1959bde7d0:73b78e905ae9,4040:6a1d05c6f8a9e658:d6e2a353efab
H04,['H04'],4030:9a92dd1959bde7d0:88f8f7e8cd38,4040:6a1d05c6f8a9e658:d6e5c9cba80f
G01,['G01'],4030:9a92dd1959bde7d0:35cefd084778,4040:6a1d05c6f8a9e658:d6ea8f0eca57
A61,['A61'],4030:9a92dd1959bde7d0:786df9147f30,4040:6a1d05c6f8a9e658:d6ec9b38ef0e
G01,['G01'],4030:9a92dd1959bde7d0:3d6e746e9978,4040:6a1d05c6f8a9e658:d6ee032050a5
F02,['F02'],4030:9a92dd1959bde7d0:52bf11489c1,4040:6a1d05c6f8a9e658:d6f16e894df0
H04,['H04'],4030:9a92dd1959bde7d0:44a4017d4016,4040:6a1d05c6f8a9e658:d6f2bd5087cd
H04,['H04'],4030:9a92dd1959bde7d0:812b626fb08d,4040:6a1d05c6f8a9e658:d6f5731b5729
C07,['C07'],4030:9a92dd1959bde7d0:c1765b2e1620,4040:6a1d05c6f8a9e658:d7033874c51e
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:43a889c6d2e,4040:6a1d05c6f8a9e658:d708bc9442f3
A61,"['A61', 'C08']",4030:9a92dd1959bde7d0:e988d6469fdc,4040:6a1d05c6f8a9e658:d70b213d9acf
H04,['H04'],4030:9a92dd1959bde7d0:7413d5022252,4040:6a1d05c6f8a9e658:d71382a4e427
E21,['E21'],4030:9a92dd1959bde7d0:a6debca0b4f4,4040:6a1d05c6f8a9e658:d7184a7414ab
B01,['B01'],4030:9a92dd1959bde7d0:1a3852943bdf,4040:6a1d05c6f8a9e658:d719f396f49
A61,['A61'],4030:9a92dd1959bde7d0:eccef00afe9b,4040:6a1d05c6f8a9e658:d71e2e98bd93
G06,['G06'],4030:9a92dd1959bde7d0:4888397dbae7,4040:6a1d05c6f8a9e658:d72bb6da9b08
F16,['F16'],4030:9a92dd1959bde7d0:bd48f4808d39,4040:6a1d05c6f8a9e658:d72c9f412198
B62,['B62'],4030:9a92dd1959bde7d0:111eff4a10c5,4040:6a1d05c6f8a9e658:d72e99dd0162
F16,['F16'],4030:9a92dd1959bde7d0:9777adc9f9fe,4040:6a1d05c6f8a9e658:d7349a174e03
G06,['G06'],4030:9a92dd1959bde7d0:b9f9b2bcff92,4040:6a1d05c6f8a9e658:d734d0b19a62
G06,"['H05', 'G06']",4030:9a92dd1959bde7d0:5280eaf1150e,4040:6a1d05c6f8a9e658:d73fba3ba0e0
C07,['C07'],4030:9a92dd1959bde7d0:2b9cedf246fe,4040:6a1d05c6f8a9e658:d740046c3445
B07,['B07'],4030:9a92dd1959bde7d0:7c0d9a313191,4040:6a1d05c6f8a9e658:d74ee70c3933
F01,['F01'],4030:9a92dd1959bde7d0:b7f694ee0d6d,4040:6a1d05c6f8a9e658:d756ebd77bf2
A61,"['C07', 'A61']",4030:9a92dd1959bde7d0:f0906b98c720,4040:6a1d05c6f8a9e658:d758ae5c52fd
G11,['G11'],4030:9a92dd1959bde7d0:9a118abc4c85,4040:6a1d05c6f8a9e658:d75efdd67178
B62,['B62'],4030:9a92dd1959bde7d0:e87b74857104,4040:6a1d05c6f8a9e658:d76edb445342
F25,['F25'],4030:9a92dd1959bde7d0:42cefeca212a,4040:6a1d05c6f8a9e658:d76f498f461e
A61,['A61'],4030:9a92dd1959bde7d0:8c3b0c23d4f9,4040:6a1d05c6f8a9e658:d76f5f7a960
A61,['A61'],4030:9a92dd1959bde7d0:bea8158073df,4040:6a1d05c6f8a9e658:d774e0dfaf93
A01,['A01'],4030:9a92dd1959bde7d0:df4435049f58,4040:6a1d05c6f8a9e658:d77671582ab
F28,['F28'],4030:9a92dd1959bde7d0:8751eb513b49,4040:6a1d05c6f8a9e658:d77bdba705f7
G06,['G06'],4030:9a92dd1959bde7d0:d0c313bc532a,4040:6a1d05c6f8a9e658:d782b5f8376f
H04,['H04'],4030:9a92dd1959bde7d0:65b55b679d4b,4040:6a1d05c6f8a9e658:d784e2e57c69
G06,['G06'],4030:9a92dd1959bde7d0:5434b7552bc7,4040:6a1d05c6f8a9e658:d78649706426
B60,['B60'],4030:9a92dd1959bde7d0:baa282121dfb,4040:6a1d05c6f8a9e658:d7894c8e8865
G01,['G01'],4030:9a92dd1959bde7d0:25f6c6974d22,4040:6a1d05c6f8a9e658:d796c9e22397
C23,['C23'],4030:9a92dd1959bde7d0:756abb0de3e9,4040:6a1d05c6f8a9e658:d7a8d741ae81
A61,['A61'],4030:9a92dd1959bde7d0:207d52ddf4d3,4040:6a1d05c6f8a9e658:d7a9ab93cf70
A61,['A61'],4030:9a92dd1959bde7d0:628f8d43f8f1,4040:6a1d05c6f8a9e658:d7baf173a413
F15,['F15'],4030:9a92dd1959bde7d0:885e2e6433a7,4040:6a1d05c6f8a9e658:d7bce71c8297
H04,['H04'],4030:9a92dd1959bde7d0:e2e1abdd21a3,4040:6a1d05c6f8a9e658:d7c4d2dcfdc9
C25,['C25'],4030:9a92dd1959bde7d0:458898ec5662,4040:6a1d05c6f8a9e658:d7db1d17785e
A01,['A01'],4030:9a92dd1959bde7d0:420e18f05a8e,4040:6a1d05c6f8a9e658:d7e219a595e6
G06,['G06'],4030:9a92dd1959bde7d0:7af52effade9,4040:6a1d05c6f8a9e658:d7e2b9dfea4e
A61,['A61'],4030:9a92dd1959bde7d0:2e5526f23ddd,4040:6a1d05c6f8a9e658:d7ec55ff34df
D04,['D04'],4030:9a92dd1959bde7d0:c0fcff549ae5,4040:6a1d05c6f8a9e658:d7efccb81d16
E21,['E21'],4030:9a92dd1959bde7d0:9c5bab4b9837,4040:6a1d05c6f8a9e658:d7f3919fcece
C07,['C07'],4030:9a92dd1959bde7d0:ce2193a9a687,4040:6a1d05c6f8a9e658:d7f51b48d5e5
G01,['G01'],4030:9a92dd1959bde7d0:bd3bd4cd20bf,4040:6a1d05c6f8a9e658:d80652cf94b2
B01,['B01'],4030:9a92dd1959bde7d0:e4fa43713016,4040:6a1d05c6f8a9e658:d810578a48ae
H04,['H04'],4030:9a92dd1959bde7d0:363a184920ad,4040:6a1d05c6f8a9e658:d811f2019581
H04,['H04'],4030:9a92dd1959bde7d0:9933fff3d5ad,4040:6a1d05c6f8a9e658:d817920be3fc
B29,"['B64', 'B29']",4030:9a92dd1959bde7d0:93c96806725f,4040:6a1d05c6f8a9e658:d81c62ff3cfd
