labels,multilabels,ru_names,us_names
A61K39,['A61K39'],4030:9a92dd1959bde7d0:97b1e55f0955,4040:6a1d05c6f8a9e658:c277b1e99509
C09D11,['C09D11'],4030:9a92dd1959bde7d0:d66025ed5657,4040:6a1d05c6f8a9e658:c2bff1bbd2d3
A61B18,['A61B18'],4030:9a92dd1959bde7d0:ec3c6dae433,4040:6a1d05c6f8a9e658:c2c5883f3252
G01V3,['G01V3'],4030:9a92dd1959bde7d0:22f912291f5e,4040:6a1d05c6f8a9e658:c2ca61ca89a7
E21B43,['E21B43'],4030:9a92dd1959bde7d0:1761b3944174,4040:6a1d05c6f8a9e658:c2e0d7356e31
C08G63,['C08G63'],4030:9a92dd1959bde7d0:d795d10ad741,4040:6a1d05c6f8a9e658:c2ec90c6b30c
A61K39,['A61K39'],4030:9a92dd1959bde7d0:9ec00980efb7,4040:6a1d05c6f8a9e658:c36faafc3591
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:41138af6124c,4040:6a1d05c6f8a9e658:c3ae89884871
H04L29,['H04L29'],4030:9a92dd1959bde7d0:d87d68f73d61,4040:6a1d05c6f8a9e658:c3d9bb8f0380
G06F17,['G06F17'],4030:9a92dd1959bde7d0:d3829e268970,4040:6a1d05c6f8a9e658:c3ed1ad6565c
F02M25,"['F02M25', 'other', 'other', 'other']",4030:9a92dd1959bde7d0:f1b56daab156,4040:6a1d05c6f8a9e658:c3f4635e37a9
B32B27,['B32B27'],4030:9a92dd1959bde7d0:7b496886407b,4040:6a1d05c6f8a9e658:c3ff95380321
A61F13,['A61F13'],4030:9a92dd1959bde7d0:a5d9c7b1c7ec,4040:6a1d05c6f8a9e658:c3ffe798347e
A61B17,['A61B17'],4030:9a92dd1959bde7d0:b332b8585b25,4040:6a1d05c6f8a9e658:c40620d6059f
G06F9,['G06F9'],4030:9a92dd1959bde7d0:87002815ae0,4040:6a1d05c6f8a9e658:c41c140986f8
C07C2,"['other', 'C07C2']",4030:9a92dd1959bde7d0:105ecfe321de,4040:6a1d05c6f8a9e658:c427b679b9a1
B26B21,"['B26B21', 'other']",4030:9a92dd1959bde7d0:f005598778a9,4040:6a1d05c6f8a9e658:c44bba6608ce
E21B47,['E21B47'],4030:9a92dd1959bde7d0:dc89f945e01a,4040:6a1d05c6f8a9e658:c4832e5aa74a
G06F9,['G06F9'],4030:9a92dd1959bde7d0:a2463fc3a22f,4040:6a1d05c6f8a9e658:c4a83f5cce21
E21B43,['E21B43'],4030:9a92dd1959bde7d0:1f144c1eaa71,4040:6a1d05c6f8a9e658:c4b84867a30
A23L1,['A23L1'],4030:9a92dd1959bde7d0:3540a5eb35c6,4040:6a1d05c6f8a9e658:c506432cebb5
E21B43,['E21B43'],4030:9a92dd1959bde7d0:df613b664c82,4040:6a1d05c6f8a9e658:c5357986170
A61F9,['A61F9'],4030:9a92dd1959bde7d0:7fbb425f08fa,4040:6a1d05c6f8a9e658:c53987b59502
A61B3,['A61B3'],4030:9a92dd1959bde7d0:cf6394588ced,4040:6a1d05c6f8a9e658:c585f24c36fc
G06F11,['G06F11'],4030:9a92dd1959bde7d0:c7ccfadc8b18,4040:6a1d05c6f8a9e658:c58acf8be458
G06F13,"['G06F9', 'G06F13', 'G06F3']",4030:9a92dd1959bde7d0:fdf845e4db3a,4040:6a1d05c6f8a9e658:c58d4dcd91da
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:e7af17e1b937,4040:6a1d05c6f8a9e658:c59948891291
G01N21,['G01N21'],4030:9a92dd1959bde7d0:27061a115a30,4040:6a1d05c6f8a9e658:c59df2f6e0d
C11D3,"['other', 'C11D3']",4030:9a92dd1959bde7d0:c3f57e52f129,4040:6a1d05c6f8a9e658:c5a779285c7
A61K38,['A61K38'],4030:9a92dd1959bde7d0:8fdf5ab42620,4040:6a1d05c6f8a9e658:c5bc18ed8346
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:f236a4e54a27,4040:6a1d05c6f8a9e658:c5c56b890e2e
E21B47,['E21B47'],4030:9a92dd1959bde7d0:2b740e2593e3,4040:6a1d05c6f8a9e658:c5fe2af442f9
H04L29,"['H04L29', 'H04L9']",4030:9a92dd1959bde7d0:93c9920d0ca6,4040:6a1d05c6f8a9e658:c60290dd84c8
C08L23,['C08L23'],4030:9a92dd1959bde7d0:7b3b24d1ad70,4040:6a1d05c6f8a9e658:c60a15046999
C08G18,['C08G18'],4030:9a92dd1959bde7d0:97dbfe22c8a6,4040:6a1d05c6f8a9e658:c6164185a38c
H04B1,['H04B1'],4030:9a92dd1959bde7d0:d345baa9d2e0,4040:6a1d05c6f8a9e658:c6203d182c4e
G06F17,['G06F17'],4030:9a92dd1959bde7d0:d7e4ab221855,4040:6a1d05c6f8a9e658:c666bb3c7738
H04B1,['H04B1'],4030:9a92dd1959bde7d0:c914d5c7d4c1,4040:6a1d05c6f8a9e658:c6777f373f78
F02D41,"['other', 'F02D41']",4030:9a92dd1959bde7d0:d5ea66c235d5,4040:6a1d05c6f8a9e658:c6b8255fe805
C07C7,"['C07C7', 'other']",4030:9a92dd1959bde7d0:32bee3c37c9e,4040:6a1d05c6f8a9e658:c6b9897e0bbf
F16D65,['F16D65'],4030:9a92dd1959bde7d0:926551ddd099,4040:6a1d05c6f8a9e658:c6bb17b5383d
C09K8,"['E21B43', 'C09K8']",4030:9a92dd1959bde7d0:74791ee15d6e,4040:6a1d05c6f8a9e658:c6c847c8024c
A61F13,['A61F13'],4030:9a92dd1959bde7d0:3b76f8dcf202,4040:6a1d05c6f8a9e658:c6cb40108cad
F16K31,['F16K31'],4030:9a92dd1959bde7d0:9a3454421f9a,4040:6a1d05c6f8a9e658:c6cfba33a877
G06F3,['G06F3'],4030:9a92dd1959bde7d0:400e3154b5c3,4040:6a1d05c6f8a9e658:c6f6f2babee9
B23C5,['B23C5'],4030:9a92dd1959bde7d0:b49939e2985a,4040:6a1d05c6f8a9e658:c6f9f57339f9
B01J23,['B01J23'],4030:9a92dd1959bde7d0:58ef558b5611,4040:6a1d05c6f8a9e658:c70703be0576
A61B17,['A61B17'],4030:9a92dd1959bde7d0:d4e93127320c,4040:6a1d05c6f8a9e658:c721b8684b90
A61K38,"['A61K38', 'other']",4030:9a92dd1959bde7d0:e99d074f0781,4040:6a1d05c6f8a9e658:c73f35cd4cbf
H04N7,['H04N7'],4030:9a92dd1959bde7d0:16e7ab75f72,4040:6a1d05c6f8a9e658:c75f42b44fea
H04L9,['H04L9'],4030:9a92dd1959bde7d0:7cf2e74e66d6,4040:6a1d05c6f8a9e658:c766a556f38c
G06F17,['G06F17'],4030:9a92dd1959bde7d0:f278e2b54136,4040:6a1d05c6f8a9e658:c76a9d6b51bd
G01V3,['G01V3'],4030:9a92dd1959bde7d0:9a73627c50b5,4040:6a1d05c6f8a9e658:c7a00b71e657
C07C5,['C07C5'],4030:9a92dd1959bde7d0:d16355e4a4bc,4040:6a1d05c6f8a9e658:c7bb09f1c764
A61F13,['A61F13'],4030:9a92dd1959bde7d0:cc35316207f9,4040:6a1d05c6f8a9e658:c7db3452325e
G06F13,['G06F13'],4030:9a92dd1959bde7d0:1ee0c3a5a8db,4040:6a1d05c6f8a9e658:c7fc57cee1aa
G06F17,['G06F17'],4030:9a92dd1959bde7d0:5221bf44b946,4040:6a1d05c6f8a9e658:c8012933e175
G06F9,['G06F9'],4030:9a92dd1959bde7d0:467f4956dfd8,4040:6a1d05c6f8a9e658:c80f15ccb6b2
G01F1,"['G01F1', 'other']",4030:9a92dd1959bde7d0:8d90c82019a0,4040:6a1d05c6f8a9e658:c8124f634759
G06F3,['G06F3'],4030:9a92dd1959bde7d0:d799d67ee0ef,4040:6a1d05c6f8a9e658:c81a15730e83
B01D53,['B01D53'],4030:9a92dd1959bde7d0:f8373e2597f5,4040:6a1d05c6f8a9e658:c82087e766bd
G06F12,['G06F12'],4030:9a92dd1959bde7d0:58f87273ebfc,4040:6a1d05c6f8a9e658:c8218d23bc39
A61B17,['A61B17'],4030:9a92dd1959bde7d0:69f9875f4d25,4040:6a1d05c6f8a9e658:c8375c05392a
G06F12,['G06F12'],4030:9a92dd1959bde7d0:3cb432f36e0a,4040:6a1d05c6f8a9e658:c8402036427e
C09K8,['C09K8'],4030:9a92dd1959bde7d0:15b2768c5008,4040:6a1d05c6f8a9e658:c8411b7c7dd3
G06F1,['G06F1'],4030:9a92dd1959bde7d0:d2ee41c822c0,4040:6a1d05c6f8a9e658:c870dd814db2
A23L2,['A23L2'],4030:9a92dd1959bde7d0:ad5611e07ef0,4040:6a1d05c6f8a9e658:c87cd63530da
A61F13,['A61F13'],4030:9a92dd1959bde7d0:6b7832494aab,4040:6a1d05c6f8a9e658:c88ac4f0309a
E21B33,['E21B33'],4030:9a92dd1959bde7d0:db5be2dcf6a2,4040:6a1d05c6f8a9e658:c89e80b8c5fa
B60W10,"['B60W10', 'other']",4030:9a92dd1959bde7d0:8d8415ec6424,4040:6a1d05c6f8a9e658:c8b535544b81
C02F1,['C02F1'],4030:9a92dd1959bde7d0:95565ffc5e44,4040:6a1d05c6f8a9e658:c8cacec2bfd6
E21B34,"['E21B34', 'other']",4030:9a92dd1959bde7d0:2382f6deadb6,4040:6a1d05c6f8a9e658:c8ffc77e821d
F23R3,"['other', 'F23R3']",4030:9a92dd1959bde7d0:108908602d92,4040:6a1d05c6f8a9e658:c91c53623cc7
G02C7,"['G02C7', 'other']",4030:9a92dd1959bde7d0:9f0f95bf8db4,4040:6a1d05c6f8a9e658:c920de3fdd87
C07C2,['C07C2'],4030:9a92dd1959bde7d0:304183e8b7ad,4040:6a1d05c6f8a9e658:c948bf1f26ad
H04B7,['H04B7'],4030:9a92dd1959bde7d0:de4e24f530d0,4040:6a1d05c6f8a9e658:c9637a238f1a
G06F3,['G06F3'],4030:9a92dd1959bde7d0:f64ef00bf6f0,4040:6a1d05c6f8a9e658:c980135c1aaa
G06F17,"['G06F17', 'other']",4030:9a92dd1959bde7d0:dc07cae91fca,4040:6a1d05c6f8a9e658:c999c7c546a3
G06F15,['G06F15'],4030:9a92dd1959bde7d0:cbedc07accc2,4040:6a1d05c6f8a9e658:c9a15ca392c0
F01D5,['F01D5'],4030:9a92dd1959bde7d0:2240684094d0,4040:6a1d05c6f8a9e658:c9aef62b68fa
C07C7,['C07C7'],4030:9a92dd1959bde7d0:44734d151a2f,4040:6a1d05c6f8a9e658:c9bc389cbabe
F02D41,"['other', 'F02D41', 'other', 'other']",4030:9a92dd1959bde7d0:f4680804cd63,4040:6a1d05c6f8a9e658:c9bf6e579f4
G02C7,['G02C7'],4030:9a92dd1959bde7d0:1acc6c2e9028,4040:6a1d05c6f8a9e658:c9c35f95f20
G01V3,['G01V3'],4030:9a92dd1959bde7d0:422376ef2bb0,4040:6a1d05c6f8a9e658:c9f5587d867d
A61B17,['A61B17'],4030:9a92dd1959bde7d0:adbea62bb20c,4040:6a1d05c6f8a9e658:ca02f876ef76
G01N21,['G01N21'],4030:9a92dd1959bde7d0:acaad634a368,4040:6a1d05c6f8a9e658:ca2126584cca
B29C45,['B29C45'],4030:9a92dd1959bde7d0:336dd7b6edfc,4040:6a1d05c6f8a9e658:ca34561af9ae
C07C5,['C07C5'],4030:9a92dd1959bde7d0:eb7a95fca050,4040:6a1d05c6f8a9e658:ca3b480c193
G06F9,['G06F9'],4030:9a92dd1959bde7d0:f25bebc99b2,4040:6a1d05c6f8a9e658:ca53a8aadd63
C11D3,['C11D3'],4030:9a92dd1959bde7d0:822ea743c641,4040:6a1d05c6f8a9e658:ca761bc526dc
A61F13,['A61F13'],4030:9a92dd1959bde7d0:20170afa2e94,4040:6a1d05c6f8a9e658:ca979ca5ff59
C09K8,['C09K8'],4030:9a92dd1959bde7d0:6cddeeef7a9a,4040:6a1d05c6f8a9e658:caa929ac5407
G02C7,['G02C7'],4030:9a92dd1959bde7d0:f3b2759fa5e8,4040:6a1d05c6f8a9e658:cadb01b0f1f4
E21B43,['E21B43'],4030:9a92dd1959bde7d0:eb90c828732d,4040:6a1d05c6f8a9e658:cb1e85feed67
A61K39,['A61K39'],4030:9a92dd1959bde7d0:3ac54af82825,4040:6a1d05c6f8a9e658:cb32512d4df2
C10L1,['C10L1'],4030:9a92dd1959bde7d0:a5e1dd194531,4040:6a1d05c6f8a9e658:cb456e6e3f27
C07C5,['C07C5'],4030:9a92dd1959bde7d0:38b3f3e00c5a,4040:6a1d05c6f8a9e658:cb4b806666c1
C07C2,['C07C2'],4030:9a92dd1959bde7d0:f0890f2072d4,4040:6a1d05c6f8a9e658:cb4bcab37ba0
G01V3,['G01V3'],4030:9a92dd1959bde7d0:5d51cc0f867d,4040:6a1d05c6f8a9e658:cb68b6bdead0
A61F13,"['other', 'A61F13']",4030:9a92dd1959bde7d0:e304b35d110c,4040:6a1d05c6f8a9e658:cbea4c6dc130
G06F15,['G06F15'],4030:9a92dd1959bde7d0:ac4edd5960cb,4040:6a1d05c6f8a9e658:cc4c3e5497be
H04L27,['H04L27'],4030:9a92dd1959bde7d0:e5f55ff02598,4040:6a1d05c6f8a9e658:cc4cdf7317f9
G06F15,['G06F15'],4030:9a92dd1959bde7d0:6cd943004aa,4040:6a1d05c6f8a9e658:cc52b8780b82
G02C7,"['G02C7', 'other']",4030:9a92dd1959bde7d0:2efbffe0d120,4040:6a1d05c6f8a9e658:cc7cb8ca669b
E21B10,['E21B10'],4030:9a92dd1959bde7d0:ec1b235e6778,4040:6a1d05c6f8a9e658:cce5e6103ede
H04W4,['H04W4'],4030:9a92dd1959bde7d0:91558cfa8b09,4040:6a1d05c6f8a9e658:ccf4cc1ace5f
H04L9,['H04L9'],4030:9a92dd1959bde7d0:5dc797d9176e,4040:6a1d05c6f8a9e658:cd077e3729b2
G06F17,['G06F17'],4030:9a92dd1959bde7d0:cce5132939a0,4040:6a1d05c6f8a9e658:cd29ed22df93
A61F13,['A61F13'],4030:9a92dd1959bde7d0:b7e6b28591f1,4040:6a1d05c6f8a9e658:cd2fcaccb39a
G06F15,['G06F15'],4030:9a92dd1959bde7d0:3cd5111d454,4040:6a1d05c6f8a9e658:cd31e1d251e6
A61K31,"['A61K31', 'other']",4030:9a92dd1959bde7d0:95c13eab006f,4040:6a1d05c6f8a9e658:cd32d5a7e3c4
G06F17,['G06F17'],4030:9a92dd1959bde7d0:a2901418e6e5,4040:6a1d05c6f8a9e658:cd54c2a6ef73
G01F1,['G01F1'],4030:9a92dd1959bde7d0:d1b8d6763a4c,4040:6a1d05c6f8a9e658:cd5ca915491b
G01V1,['G01V1'],4030:9a92dd1959bde7d0:150217c21c12,4040:6a1d05c6f8a9e658:cd6a9bb4ef4d
C08G18,"['other', 'C08G18']",4030:9a92dd1959bde7d0:aa035efaee0d,4040:6a1d05c6f8a9e658:cd8b11e94942
H04B1,['H04B1'],4030:9a92dd1959bde7d0:2f9e52e95a50,4040:6a1d05c6f8a9e658:cd9b978982b2
G01F1,['G01F1'],4030:9a92dd1959bde7d0:b049d23f94b0,4040:6a1d05c6f8a9e658:cdb840569ad3
G02C7,['G02C7'],4030:9a92dd1959bde7d0:2d8095889b0d,4040:6a1d05c6f8a9e658:cdc9661ab082
A61B17,['A61B17'],4030:9a92dd1959bde7d0:3ca144c71bbf,4040:6a1d05c6f8a9e658:cdf36a1d9ff7
G06F17,['G06F17'],4030:9a92dd1959bde7d0:5a6c72780260,4040:6a1d05c6f8a9e658:cdfaa2b942fc
G06F12,['G06F12'],4030:9a92dd1959bde7d0:7a20335bd416,4040:6a1d05c6f8a9e658:cdfe55d44403
G06F9,['G06F9'],4030:9a92dd1959bde7d0:f8f6bfaf9206,4040:6a1d05c6f8a9e658:ce0bcb18ab71
E21B10,['E21B10'],4030:9a92dd1959bde7d0:4caaa9814962,4040:6a1d05c6f8a9e658:ce256bae1919
F16D65,['F16D65'],4030:9a92dd1959bde7d0:8d2f86364046,4040:6a1d05c6f8a9e658:ce2626aefc62
C07C5,['C07C5'],4030:9a92dd1959bde7d0:7707b844908c,4040:6a1d05c6f8a9e658:ce42d446ec4b
G06F17,['G06F17'],4030:9a92dd1959bde7d0:e857634441f0,4040:6a1d05c6f8a9e658:ce4cd40400a4
E21B10,['E21B10'],4030:9a92dd1959bde7d0:d8453aad8bea,4040:6a1d05c6f8a9e658:ce4ee14dfff0
G06F9,['G06F9'],4030:9a92dd1959bde7d0:ff5717c0d577,4040:6a1d05c6f8a9e658:ce5ba2a107d0
C09K8,['C09K8'],4030:9a92dd1959bde7d0:e1dfe51b28e7,4040:6a1d05c6f8a9e658:ce5f83f13b44
A61C17,"['other', 'A61C17']",4030:9a92dd1959bde7d0:581ceadbda26,4040:6a1d05c6f8a9e658:ce74d805f659
G06F9,['G06F9'],4030:9a92dd1959bde7d0:840b831d4dbe,4040:6a1d05c6f8a9e658:ce83812eb515
G06F15,['G06F15'],4030:9a92dd1959bde7d0:8e52da9db531,4040:6a1d05c6f8a9e658:ceaff13325dc
F01D5,['F01D5'],4030:9a92dd1959bde7d0:a6933b08854,4040:6a1d05c6f8a9e658:ceb3e4c0b2f9
H04L9,['H04L9'],4030:9a92dd1959bde7d0:d59a07530841,4040:6a1d05c6f8a9e658:cec63e692728
C08G18,['C08G18'],4030:9a92dd1959bde7d0:a4aeff060669,4040:6a1d05c6f8a9e658:cec97c1a6644
G06F3,['G06F3'],4030:9a92dd1959bde7d0:c0407f8ebf3f,4040:6a1d05c6f8a9e658:ced19a477311
B01D53,['B01D53'],4030:9a92dd1959bde7d0:85819e3433e0,4040:6a1d05c6f8a9e658:ced6c7b70917
F02C7,['F02C7'],4030:9a92dd1959bde7d0:f5e5a913c80e,4040:6a1d05c6f8a9e658:cede4bcb6204
G06F1,['G06F1'],4030:9a92dd1959bde7d0:7cdd40f27ae3,4040:6a1d05c6f8a9e658:cf035b30d184
H04L27,['H04L27'],4030:9a92dd1959bde7d0:7d6a0493b5eb,4040:6a1d05c6f8a9e658:cf0c605aaed9
F02D41,"['F02D41', 'other']",4030:9a92dd1959bde7d0:8e265329965d,4040:6a1d05c6f8a9e658:cf13e513296a
G06F9,['G06F9'],4030:9a92dd1959bde7d0:46d28cad348e,4040:6a1d05c6f8a9e658:cf165f2c8556
E21B33,"['other', 'E21B33', 'C09K8']",4030:9a92dd1959bde7d0:9eb2aa1c54c2,4040:6a1d05c6f8a9e658:cf27edeb56e9
H04L9,['H04L9'],4030:9a92dd1959bde7d0:2399eb8357d6,4040:6a1d05c6f8a9e658:cf317b22b31c
G01V3,['G01V3'],4030:9a92dd1959bde7d0:d745fa6aa7e6,4040:6a1d05c6f8a9e658:cf35fa2e5f24
H04B7,['H04B7'],4030:9a92dd1959bde7d0:3d490299ab0,4040:6a1d05c6f8a9e658:cf62659c2a34
B26B21,['B26B21'],4030:9a92dd1959bde7d0:cfff602684ae,4040:6a1d05c6f8a9e658:cf638a995282
G06F15,['G06F15'],4030:9a92dd1959bde7d0:22eab43af117,4040:6a1d05c6f8a9e658:cf742a2a488e
A61B3,['A61B3'],4030:9a92dd1959bde7d0:c9bfcbb21695,4040:6a1d05c6f8a9e658:cf8513754eb0
A23L1,"['A23L1', 'other']",4030:9a92dd1959bde7d0:e56c8ee155a9,4040:6a1d05c6f8a9e658:cfb6676f05b
E21B43,['E21B43'],4030:9a92dd1959bde7d0:652d1efbc284,4040:6a1d05c6f8a9e658:cfd5a5604599
A61B17,['A61B17'],4030:9a92dd1959bde7d0:c8b9b001a9a0,4040:6a1d05c6f8a9e658:cffe6f02d418
G06F3,['G06F3'],4030:9a92dd1959bde7d0:716a4934e5b4,4040:6a1d05c6f8a9e658:d01c2800539f
A61B17,['A61B17'],4030:9a92dd1959bde7d0:f3aaeec62c92,4040:6a1d05c6f8a9e658:d01cfca9fa97
F16H7,['F16H7'],4030:9a92dd1959bde7d0:39d1a332d841,4040:6a1d05c6f8a9e658:d02da6eae194
C07C7,['C07C7'],4030:9a92dd1959bde7d0:174b03d45b65,4040:6a1d05c6f8a9e658:d030faa252f6
F16D65,['F16D65'],4030:9a92dd1959bde7d0:6acf8a5d2d55,4040:6a1d05c6f8a9e658:d057df1de4aa
A61B17,['A61B17'],4030:9a92dd1959bde7d0:3084a2b9ccb8,4040:6a1d05c6f8a9e658:d067b7c702a7
A62B18,['A62B18'],4030:9a92dd1959bde7d0:c41714b14816,4040:6a1d05c6f8a9e658:d0dca88964d5
A61B17,['A61B17'],4030:9a92dd1959bde7d0:d8625c29f5ac,4040:6a1d05c6f8a9e658:d109010551c0
A61K9,['A61K9'],4030:9a92dd1959bde7d0:90813be0757d,4040:6a1d05c6f8a9e658:d12799e0f3a1
C07D301,['C07D301'],4030:9a92dd1959bde7d0:c27f9bf6e484,4040:6a1d05c6f8a9e658:d12cb9e6430b
G06F9,['G06F9'],4030:9a92dd1959bde7d0:c0eca1cf31a5,4040:6a1d05c6f8a9e658:d14595c78a39
G06Q30,['G06Q30'],4030:9a92dd1959bde7d0:55c6798eccaa,4040:6a1d05c6f8a9e658:d15303589df2
B32B27,['B32B27'],4030:9a92dd1959bde7d0:896a2703da51,4040:6a1d05c6f8a9e658:d162b759fed3
C07C5,['C07C5'],4030:9a92dd1959bde7d0:b412e7be0ae9,4040:6a1d05c6f8a9e658:d181d317781a
E21B10,['E21B10'],4030:9a92dd1959bde7d0:4b0590f0cc41,4040:6a1d05c6f8a9e658:d1979194e451
A61B17,['A61B17'],4030:9a92dd1959bde7d0:b88dc602553a,4040:6a1d05c6f8a9e658:d19db2d85df4
C10L1,['C10L1'],4030:9a92dd1959bde7d0:d530280a226b,4040:6a1d05c6f8a9e658:d1afd7360053
G02C7,['G02C7'],4030:9a92dd1959bde7d0:448085e492af,4040:6a1d05c6f8a9e658:d1cc75651795
A61F13,['A61F13'],4030:9a92dd1959bde7d0:33e562a2f5b1,4040:6a1d05c6f8a9e658:d1d2c9128832
F16K31,['F16K31'],4030:9a92dd1959bde7d0:3521b15b4ffc,4040:6a1d05c6f8a9e658:d2526c78fc96
G06F21,['G06F21'],4030:9a92dd1959bde7d0:c49a47fcec2e,4040:6a1d05c6f8a9e658:d2645a423a62
A61B17,['A61B17'],4030:9a92dd1959bde7d0:48ffac22fad4,4040:6a1d05c6f8a9e658:d265176ad0af
G06F13,['G06F13'],4030:9a92dd1959bde7d0:3892e6bf0c9f,4040:6a1d05c6f8a9e658:d2c771a1fd2e
A61F13,['A61F13'],4030:9a92dd1959bde7d0:661996575f1c,4040:6a1d05c6f8a9e658:d30800956f91
F02D41,"['other', 'other', 'F02D41']",4030:9a92dd1959bde7d0:32a9839caa5e,4040:6a1d05c6f8a9e658:d3168f196a16
A61K31,"['A61K31', 'other', 'other']",4030:9a92dd1959bde7d0:d0eea694e8b3,4040:6a1d05c6f8a9e658:d318596c4e92
H04B1,['H04B1'],4030:9a92dd1959bde7d0:de9ba13f6196,4040:6a1d05c6f8a9e658:d32253fda071
H04B7,['H04B7'],4030:9a92dd1959bde7d0:93ca6129e389,4040:6a1d05c6f8a9e658:d32e2c514d7f
A61B17,['A61B17'],4030:9a92dd1959bde7d0:be8f3622291c,4040:6a1d05c6f8a9e658:d33caca0f9da
H04L12,['H04L12'],4030:9a92dd1959bde7d0:922cde913e9e,4040:6a1d05c6f8a9e658:d34993bb9ef9
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:b9d73a421a08,4040:6a1d05c6f8a9e658:d37f3dd78ebf
F02D41,"['other', 'F02D41', 'other']",4030:9a92dd1959bde7d0:c7a512839042,4040:6a1d05c6f8a9e658:d3b38e02c641
E21B34,['E21B34'],4030:9a92dd1959bde7d0:3db321a5bf99,4040:6a1d05c6f8a9e658:d3c7a384c48
H04L9,['H04L9'],4030:9a92dd1959bde7d0:a821f37b2274,4040:6a1d05c6f8a9e658:d43e7a58ab12
G06F9,['G06F9'],4030:9a92dd1959bde7d0:8610bc49d495,4040:6a1d05c6f8a9e658:d45b2f4bf878
A61F13,['A61F13'],4030:9a92dd1959bde7d0:9ca39003e468,4040:6a1d05c6f8a9e658:d46c65a0c185
G06F13,['G06F13'],4030:9a92dd1959bde7d0:45e46e61f9a4,4040:6a1d05c6f8a9e658:d472480442a1
A61B17,['A61B17'],4030:9a92dd1959bde7d0:ed64fd90db1b,4040:6a1d05c6f8a9e658:d4827f788c4e
E21B33,"['E21B33', 'other']",4030:9a92dd1959bde7d0:1c944ba54660,4040:6a1d05c6f8a9e658:d4c3e139053e
E21B47,['E21B47'],4030:9a92dd1959bde7d0:7ff114a43574,4040:6a1d05c6f8a9e658:d4f4e5b15f4d
B22D11,['B22D11'],4030:9a92dd1959bde7d0:11e055fccaaa,4040:6a1d05c6f8a9e658:d50a1e1e3d53
A61B17,['A61B17'],4030:9a92dd1959bde7d0:61de4b83626e,4040:6a1d05c6f8a9e658:d51c8c37287d
H04B1,['H04B1'],4030:9a92dd1959bde7d0:fa9867d46d66,4040:6a1d05c6f8a9e658:d51d2d754bb2
A61K31,['A61K31'],4030:9a92dd1959bde7d0:17666dcb0b4b,4040:6a1d05c6f8a9e658:d5769446fbd3
H04N7,['H04N7'],4030:9a92dd1959bde7d0:8a7b487bdd46,4040:6a1d05c6f8a9e658:d57ffbad79d
C09K8,['C09K8'],4030:9a92dd1959bde7d0:6f58e240d142,4040:6a1d05c6f8a9e658:d5a690165e3a
A61C17,['A61C17'],4030:9a92dd1959bde7d0:1bc3016eddc0,4040:6a1d05c6f8a9e658:d5e7dc4ca15
A61K39,"['other', 'A61K39']",4030:9a92dd1959bde7d0:ca862c8fd6f7,4040:6a1d05c6f8a9e658:d6158326e375
B26B21,['B26B21'],4030:9a92dd1959bde7d0:c58d2b09f51b,4040:6a1d05c6f8a9e658:d6323f59cf48
C08L23,['C08L23'],4030:9a92dd1959bde7d0:23ae88d2ea5a,4040:6a1d05c6f8a9e658:d65e38c6d563
A61K9,"['other', 'other', 'A61K9']",4030:9a92dd1959bde7d0:e4f9bf0160e6,4040:6a1d05c6f8a9e658:d6886bd44ba2
G01F1,['G01F1'],4030:9a92dd1959bde7d0:8910b0fd1cdb,4040:6a1d05c6f8a9e658:d6908b61551e
G06F17,['G06F17'],4030:9a92dd1959bde7d0:276e0f17742e,4040:6a1d05c6f8a9e658:d6a09e0bb5dc
F16K31,['F16K31'],4030:9a92dd1959bde7d0:8b025355bf0a,4040:6a1d05c6f8a9e658:d6cceb3601fc
G01F1,['G01F1'],4030:9a92dd1959bde7d0:3d6e746e9978,4040:6a1d05c6f8a9e658:d6ee032050a5
F02C7,['F02C7'],4030:9a92dd1959bde7d0:52bf11489c1,4040:6a1d05c6f8a9e658:d6f16e894df0
H04Q7,['H04Q7'],4030:9a92dd1959bde7d0:44a4017d4016,4040:6a1d05c6f8a9e658:d6f2bd5087cd
H04L12,['H04L12'],4030:9a92dd1959bde7d0:812b626fb08d,4040:6a1d05c6f8a9e658:d6f5731b5729
C07D487,"['A61K31', 'C07D487', 'other']",4030:9a92dd1959bde7d0:43a889c6d2e,4040:6a1d05c6f8a9e658:d708bc9442f3
C08G18,"['other', 'C08G18']",4030:9a92dd1959bde7d0:e988d6469fdc,4040:6a1d05c6f8a9e658:d70b213d9acf
A61B17,['A61B17'],4030:9a92dd1959bde7d0:eccef00afe9b,4040:6a1d05c6f8a9e658:d71e2e98bd93
G06F17,"['G06F17', 'other']",4030:9a92dd1959bde7d0:4888397dbae7,4040:6a1d05c6f8a9e658:d72bb6da9b08
G06F1,"['G06F1', 'other']",4030:9a92dd1959bde7d0:5280eaf1150e,4040:6a1d05c6f8a9e658:d73fba3ba0e0
A61B17,['A61B17'],4030:9a92dd1959bde7d0:8c3b0c23d4f9,4040:6a1d05c6f8a9e658:d76f5f7a960
A61F13,['A61F13'],4030:9a92dd1959bde7d0:bea8158073df,4040:6a1d05c6f8a9e658:d774e0dfaf93
